date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-01-14 21:00:00,-13.3,62.87,2.1,340.0,0.0,0.0,0.0
2018-01-14 22:00:00,-13.3,56.62,2.6,10.0,0.0,0.0,0.0
2018-01-14 23:00:00,-13.6,56.55,2.6,10.0,0.0,0.0,0.0
2018-01-15 00:00:00,-14.4,59.12,2.6,350.0,0.0,0.0,0.0
2018-01-15 01:00:00,-14.4,65.67,3.1,10.0,0.0,0.0,0.0
2018-01-15 02:00:00,-14.4,65.67,2.85,15.0,0.0,0.0,0.0
2018-01-15 03:00:00,-14.4,65.67,3.6,10.0,0.0,0.0,0.0
2018-01-15 04:00:00,-14.4,65.67,1.5,10.0,0.0,0.0,0.0
2018-01-15 05:00:00,-14.4,65.67,2.05,185.0,0.0,0.0,0.0
2018-01-15 06:00:00,-15.0,69.4,2.1,10.0,0.0,0.0,0.0
2018-01-15 07:00:00,-15.0,69.4,2.1,360.0,0.0,0.0,0.0
2018-01-15 08:00:00,-15.0,69.4,2.35,190.0,5.0,51.5,4.5
2018-01-15 09:00:00,-13.9,62.73,2.1,30.0,96.0,463.5,33.5
2018-01-15 10:00:00,-12.8,62.98,2.6,350.0,224.0,644.5,56.0
2018-01-15 11:00:00,-11.95,60.08,2.05,180.0,328.5,688.0,77.5
2018-01-15 12:00:00,-9.4,49.15,0.0,160.0,436.5,868.5,67.5
2018-01-15 13:00:00,-7.8,44.75,2.1,360.0,458.0,888.0,67.5
2018-01-15 14:00:00,-7.25,44.91,2.35,350.0,410.5,835.5,68.5
2018-01-15 15:00:00,-6.1,42.78,2.6,340.0,306.5,701.5,74.0
2018-01-15 16:00:00,-6.7,45.06,3.1,40.0,176.0,532.0,57.0
2018-01-15 17:00:00,-6.95,46.06,2.85,25.0,50.0,267.0,25.0
2018-01-15 18:00:00,-7.8,49.58,2.1,20.0,0.0,0.0,0.0
2018-01-15 19:00:00,-7.8,47.33,1.5,20.0,0.0,0.0,0.0
2018-01-15 20:00:00,-8.35,48.31,1.5,20.0,0.0,0.0,0.0
2018-01-15 21:00:00,-9.4,57.06,0.0,23.33,0.0,0.0,0.0
2018-01-15 22:00:00,-9.4,57.06,0.0,30.0,0.0,0.0,0.0
2018-01-15 23:00:00,-10.0,63.98,0.0,40.0,0.0,0.0,0.0
2018-01-16 00:00:00,-10.0,63.61,1.8,190.0,0.0,0.0,0.0
2018-01-16 01:00:00,-9.4,60.31,0.0,33.33,0.0,0.0,0.0
2018-01-16 02:00:00,-9.4,60.31,0.0,40.0,0.0,0.0,0.0
2018-01-16 03:00:00,-8.9,63.85,0.0,56.67,0.0,0.0,0.0
2018-01-16 04:00:00,-8.95,67.44,0.0,73.33,0.0,0.0,0.0
2018-01-16 05:00:00,-8.9,70.98,0.0,90.0,0.0,0.0,0.0
2018-01-16 06:00:00,-8.9,77.95,0.0,60.0,0.0,0.0,0.0
2018-01-16 07:00:00,-8.3,78.04,0.0,18.33,0.0,0.0,0.0
2018-01-16 08:00:00,-8.05,76.37,0.0,99.17,4.0,11.5,4.0
2018-01-16 09:00:00,-6.65,78.36,1.05,180.0,72.0,191.0,46.0
2018-01-16 10:00:00,-5.0,75.16,4.1,180.0,183.0,358.5,87.0
2018-01-16 11:00:00,-4.42,75.25,4.1,176.0,267.0,388.0,126.5
2018-01-16 12:00:00,-3.3,71.61,4.6,180.0,291.5,288.0,169.5
2018-01-16 13:00:00,-2.8,71.7,2.6,180.0,288.0,230.5,186.0
2018-01-16 14:00:00,-2.25,70.28,2.85,170.0,277.5,274.5,165.0
2018-01-16 15:00:00,-1.1,68.39,2.1,170.0,220.0,268.5,129.0
2018-01-16 16:00:00,-1.7,75.68,1.5,180.0,119.5,152.0,85.0
2018-01-16 17:00:00,-1.7,77.67,0.5,180.0,34.5,61.0,29.0
2018-01-16 18:00:00,-1.95,86.66,0.0,16.67,0.0,0.0,0.0
2018-01-16 19:00:00,-2.2,86.66,0.0,14.0,0.0,0.0,0.0
2018-01-16 20:00:00,-1.87,84.89,0.5,70.0,0.0,0.0,0.0
2018-01-16 21:00:00,-1.7,83.11,0.0,35.0,0.0,0.0,0.0
2018-01-16 22:00:00,-2.2,86.66,1.5,10.0,0.0,0.0,0.0
2018-01-16 23:00:00,-2.2,84.86,1.8,10.0,0.0,0.0,0.0
2018-01-17 00:00:00,-2.8,82.99,2.1,340.0,0.0,0.0,0.0
2018-01-17 01:00:00,-3.13,86.56,1.9,350.0,0.0,0.0,0.0
2018-01-17 02:00:00,-3.3,86.56,1.65,347.5,0.0,0.0,0.0
2018-01-17 03:00:00,-3.3,86.56,1.7,346.67,0.0,0.0,0.0
2018-01-17 04:00:00,-3.3,86.56,2.1,350.0,0.0,0.0,0.0
2018-01-17 05:00:00,-3.3,84.39,2.22,340.0,0.0,0.0,0.0
2018-01-17 06:00:00,-3.3,82.22,1.8,340.0,0.0,0.0,0.0
2018-01-17 07:00:00,-3.3,82.22,2.35,335.0,0.0,0.0,0.0
2018-01-17 08:00:00,-3.3,82.22,2.93,330.0,4.0,7.0,4.0
2018-01-17 09:00:00,-3.3,86.56,2.43,340.0,73.5,195.5,45.5
2018-01-17 10:00:00,-2.5,83.06,2.6,345.0,184.0,365.0,87.0
2018-01-17 11:00:00,-2.4,80.94,4.1,323.33,242.5,310.0,131.0
2018-01-17 12:00:00,-3.3,78.76,4.35,310.0,249.0,199.0,162.0
2018-01-17 13:00:00,-4.2,74.6,4.6,300.0,310.5,316.5,169.5
2018-01-17 14:00:00,-4.7,72.95,5.15,290.0,333.5,455.5,144.5
2018-01-17 15:00:00,-5.6,71.82,4.1,300.0,217.0,272.0,123.5
2018-01-17 16:00:00,-5.6,64.56,3.85,285.0,120.0,142.5,86.5
2018-01-17 17:00:00,-5.6,63.15,5.0,295.0,32.0,32.0,29.0
2018-01-17 18:00:00,-6.1,58.39,5.1,280.0,0.0,0.0,0.0
2018-01-17 19:00:00,-7.2,60.83,5.7,280.0,0.0,0.0,0.0
2018-01-17 20:00:00,-8.05,62.34,4.4,280.0,0.0,0.0,0.0
2018-01-17 21:00:00,-10.6,70.9,0.0,293.08,0.0,0.0,0.0
2018-01-17 22:00:00,-12.8,73.85,0.0,286.92,0.0,0.0,0.0
2018-01-17 23:00:00,-11.4,70.53,1.3,310.0,0.0,0.0,0.0
2018-01-18 00:00:00,-11.7,70.04,0.0,250.0,0.0,0.0,0.0
2018-01-18 01:00:00,-13.3,77.28,0.0,260.0,0.0,0.0,0.0
2018-01-18 02:00:00,-13.85,77.2,0.0,270.0,0.0,0.0,0.0
2018-01-18 03:00:00,-14.4,77.11,0.0,280.0,0.0,0.0,0.0
2018-01-18 04:00:00,-16.1,76.84,0.0,290.0,0.0,0.0,0.0
2018-01-18 05:00:00,-15.55,76.93,0.75,30.0,0.0,0.0,0.0
2018-01-18 06:00:00,-15.6,81.41,0.0,220.0,0.0,0.0,0.0
2018-01-18 07:00:00,-15.2,77.48,0.0,110.0,0.0,0.0,0.0
2018-01-18 08:00:00,-14.8,77.57,0.0,100.0,3.0,9.5,3.0
2018-01-18 09:00:00,-14.4,94.63,0.0,291.67,57.5,130.0,37.5
2018-01-18 10:00:00,-10.0,77.78,0.0,286.15,168.0,271.0,95.5
2018-01-18 11:00:00,-8.35,66.72,3.1,310.0,292.5,486.5,109.5
2018-01-18 12:00:00,-5.6,52.97,6.2,290.0,439.5,815.5,86.0
2018-01-18 13:00:00,-4.4,50.48,7.7,290.0,472.5,847.5,92.0
2018-01-18 14:00:00,-4.4,51.64,7.95,290.0,441.0,837.0,90.5
2018-01-18 15:00:00,-4.4,52.8,6.7,290.0,332.0,721.0,82.5
2018-01-18 16:00:00,-4.4,55.72,5.7,290.0,163.5,395.0,72.0
2018-01-18 17:00:00,-4.7,55.65,5.95,295.0,57.0,262.0,32.5
2018-01-18 18:00:00,-5.0,58.65,5.7,290.0,0.0,0.0,0.0
2018-01-18 19:00:00,-5.0,58.65,6.2,290.0,0.0,0.0,0.0
2018-01-18 20:00:00,-5.0,59.99,6.2,295.0,0.0,0.0,0.0
2018-01-18 21:00:00,-5.0,61.33,5.1,300.0,0.0,0.0,0.0
2018-01-18 22:00:00,-5.0,64.69,3.85,290.0,0.0,0.0,0.0
2018-01-18 23:00:00,-5.0,64.69,3.6,300.0,0.0,0.0,0.0
2018-01-19 00:00:00,-5.0,64.69,2.6,260.0,0.0,0.0,0.0
2018-01-19 01:00:00,-5.0,68.22,0.0,268.96,0.0,0.0,0.0
2018-01-19 02:00:00,-5.4,68.16,0.0,270.62,0.0,0.0,0.0
2018-01-19 03:00:00,-6.7,74.88,0.0,271.67,0.0,0.0,0.0
2018-01-19 04:00:00,-6.1,74.98,0.0,283.75,0.0,0.0,0.0
2018-01-19 05:00:00,-6.65,74.56,0.0,212.5,0.0,0.0,0.0
2018-01-19 06:00:00,-10.0,85.91,0.0,260.0,0.0,0.0,0.0
2018-01-19 07:00:00,-10.0,74.33,2.1,190.0,0.0,0.0,0.0
2018-01-19 08:00:00,-10.0,76.06,2.1,180.0,4.5,13.5,4.0
2018-01-19 09:00:00,-7.2,70.89,2.6,170.0,79.0,213.0,47.0
2018-01-19 10:00:00,-6.7,67.89,3.1,170.0,189.5,368.5,89.5
2018-01-19 11:00:00,-5.85,64.61,2.85,175.0,236.0,248.5,145.0
2018-01-19 12:00:00,-3.9,62.13,2.6,180.0,240.5,133.0,183.0
2018-01-19 13:00:00,-2.8,56.62,2.6,180.0,188.0,76.5,153.5
2018-01-19 14:00:00,-2.33,57.96,1.87,186.67,116.5,16.5,109.5
2018-01-19 15:00:00,-1.7,56.88,0.0,100.0,93.0,5.0,91.5
2018-01-19 16:00:00,-1.1,56.53,1.5,160.0,78.0,21.5,73.0
2018-01-19 17:00:00,-1.5,56.71,1.87,166.67,24.5,16.5,23.5
2018-01-19 18:00:00,-3.9,64.93,0.0,0.0,0.0,0.0,0.0
2018-01-19 19:00:00,-6.7,74.88,0.0,0.0,0.0,0.0,0.0
2018-01-19 20:00:00,-6.15,73.35,0.0,0.0,0.0,0.0,0.0
2018-01-19 21:00:00,-3.9,64.93,2.6,170.0,0.0,0.0,0.0
2018-01-19 22:00:00,-3.9,62.13,2.1,170.0,0.0,0.0,0.0
2018-01-19 23:00:00,-3.35,60.65,3.9,175.0,0.0,0.0,0.0
2018-01-20 00:00:00,-2.2,56.26,6.7,170.0,0.0,0.0,0.0
2018-01-20 01:00:00,-2.2,59.31,5.7,180.0,0.0,0.0,0.0
2018-01-20 02:00:00,-2.2,59.31,4.9,175.0,0.0,0.0,0.0
2018-01-20 03:00:00,-2.2,59.31,4.6,170.0,0.0,0.0,0.0
2018-01-20 04:00:00,-2.8,62.37,1.5,215.0,0.0,0.0,0.0
2018-01-20 05:00:00,-2.5,62.16,2.3,190.0,0.0,0.0,0.0
2018-01-20 06:00:00,-1.7,62.61,3.6,180.0,0.0,0.0,0.0
2018-01-20 07:00:00,-0.6,59.68,3.6,190.0,0.0,0.0,0.0
2018-01-20 08:00:00,-0.3,58.24,3.1,175.0,6.0,36.0,5.5
2018-01-20 09:00:00,-0.6,59.68,2.1,170.0,90.5,336.5,41.0
2018-01-20 10:00:00,1.1,55.24,2.1,160.0,224.5,591.5,62.5
2018-01-20 11:00:00,3.6,48.95,2.85,205.0,307.0,530.0,108.0
2018-01-20 12:00:00,6.7,44.95,6.2,280.0,405.5,705.5,95.5
2018-01-20 13:00:00,6.7,44.95,7.7,280.0,452.5,798.5,89.0
2018-01-20 14:00:00,6.7,46.12,6.4,285.0,434.5,824.0,84.0
2018-01-20 15:00:00,7.8,43.86,6.2,290.0,350.5,784.0,75.0
2018-01-20 16:00:00,7.2,47.66,5.7,310.0,218.0,663.5,59.5
2018-01-20 17:00:00,6.65,49.53,4.9,310.0,71.0,368.5,32.5
2018-01-20 18:00:00,5.0,55.49,3.6,310.0,0.0,0.0,0.0
2018-01-20 19:00:00,5.6,53.22,3.1,310.0,0.0,0.0,0.0
2018-01-20 20:00:00,4.45,56.59,1.55,310.0,0.0,0.0,0.0
2018-01-20 21:00:00,3.9,57.46,3.1,290.0,0.0,0.0,0.0
2018-01-20 22:00:00,2.8,59.04,2.1,210.0,0.0,0.0,0.0
2018-01-20 23:00:00,2.25,61.45,1.8,225.0,0.0,0.0,0.0
2018-01-21 00:00:00,1.1,63.9,1.5,280.0,0.0,0.0,0.0
2018-01-21 01:00:00,0.6,66.24,0.0,285.83,0.0,0.0,0.0
2018-01-21 02:00:00,1.15,65.05,1.3,290.0,0.0,0.0,0.0
2018-01-21 03:00:00,3.3,62.53,5.7,290.0,0.0,0.0,0.0
2018-01-21 04:00:00,2.8,64.78,4.6,280.0,0.0,0.0,0.0
2018-01-21 05:00:00,3.05,65.27,3.6,290.0,0.0,0.0,0.0
2018-01-21 06:00:00,2.8,68.13,2.6,300.0,0.0,0.0,0.0
2018-01-21 07:00:00,3.3,65.76,4.1,300.0,0.0,0.0,0.0
2018-01-21 08:00:00,3.05,66.94,4.6,290.0,4.0,9.5,4.0
2018-01-21 09:00:00,3.3,65.76,2.6,290.0,63.0,105.5,47.0
2018-01-21 10:00:00,3.3,68.56,3.6,280.0,140.5,125.5,106.0
2018-01-21 11:00:00,3.6,67.14,3.35,285.0,173.5,63.0,150.0
2018-01-21 12:00:00,3.9,65.72,3.1,280.0,242.0,122.0,188.0
2018-01-21 13:00:00,4.4,63.45,5.1,270.0,223.5,74.0,189.5
2018-01-21 14:00:00,4.8,60.9,3.93,290.0,211.0,78.5,177.5
2018-01-21 15:00:00,5.0,60.84,1.5,330.0,184.5,121.0,142.5
2018-01-21 16:00:00,5.0,58.35,1.8,210.0,148.0,269.5,82.0
2018-01-21 17:00:00,4.45,60.69,1.05,360.0,48.0,127.0,34.0
2018-01-21 18:00:00,1.7,70.07,0.0,0.0,1.0,10.5,1.5
2018-01-21 19:00:00,-0.6,79.8,0.0,0.0,0.0,0.0,0.0
2018-01-21 20:00:00,-0.85,79.43,0.0,0.0,0.0,0.0,0.0
2018-01-21 21:00:00,-0.6,83.24,0.0,0.0,0.0,0.0,0.0
2018-01-21 22:00:00,0.0,79.22,0.0,28.75,0.0,0.0,0.0
2018-01-21 23:00:00,0.3,79.49,0.0,57.5,0.0,0.0,0.0
2018-01-22 00:00:00,0.6,79.76,0.0,86.25,0.0,0.0,0.0
2018-01-22 01:00:00,0.6,83.16,0.0,115.0,0.0,0.0,0.0
2018-01-22 02:00:00,0.6,85.29,0.0,26.67,0.0,0.0,0.0
2018-01-22 03:00:00,0.6,87.42,0.0,172.86,0.0,0.0,0.0
2018-01-22 04:00:00,0.6,87.42,1.5,350.0,0.0,0.0,0.0
2018-01-22 05:00:00,0.7,87.42,1.5,267.5,0.0,0.0,0.0
2018-01-22 06:00:00,0.6,91.12,1.2,345.0,0.0,0.0,0.0
2018-01-22 07:00:00,0.6,91.12,1.5,340.0,0.0,0.0,0.0
2018-01-22 08:00:00,0.73,91.12,2.73,333.33,3.0,1.0,3.0
2018-01-22 09:00:00,1.1,87.89,2.1,15.0,37.0,0.5,37.0
2018-01-22 10:00:00,1.1,84.32,1.0,345.0,57.0,0.5,57.0
2018-01-22 11:00:00,1.1,82.27,2.05,185.0,98.0,10.0,94.0
2018-01-22 12:00:00,1.7,76.83,2.6,340.0,137.5,30.5,124.0
2018-01-22 13:00:00,1.7,76.83,1.5,10.0,156.5,22.0,146.5
2018-01-22 14:00:00,1.7,76.83,1.7,50.0,184.5,42.0,166.5
2018-01-22 15:00:00,1.7,76.83,2.1,60.0,150.5,52.0,132.0
2018-01-22 16:00:00,1.4,76.93,1.8,75.0,119.0,93.5,95.0
2018-01-22 17:00:00,1.07,76.93,1.7,63.33,38.0,26.0,35.0
2018-01-22 18:00:00,0.6,83.16,1.8,65.0,1.0,3.0,1.0
2018-01-22 19:00:00,0.6,87.42,1.9,63.33,0.0,0.0,0.0
2018-01-22 20:00:00,0.85,87.65,0.75,80.0,0.0,0.0,0.0
2018-01-22 21:00:00,3.3,85.47,5.0,166.67,0.0,0.0,0.0
2018-01-22 22:00:00,3.3,85.47,3.6,150.0,0.0,0.0,0.0
2018-01-22 23:00:00,3.3,85.47,3.85,155.0,0.0,0.0,0.0
2018-01-23 00:00:00,3.3,82.44,4.85,165.0,0.0,0.0,0.0
2018-01-23 01:00:00,3.3,85.47,6.2,160.0,0.0,0.0,0.0
2018-01-23 02:00:00,3.3,85.47,4.63,156.67,0.0,0.0,0.0
2018-01-23 03:00:00,3.4,81.93,4.43,160.0,0.0,0.0,0.0
2018-01-23 04:00:00,3.9,85.54,3.6,180.0,0.0,0.0,0.0
2018-01-23 05:00:00,3.9,85.54,4.1,180.0,0.0,0.0,0.0
2018-01-23 06:00:00,4.15,88.65,4.6,160.0,0.0,0.0,0.0
2018-01-23 07:00:00,4.27,89.33,4.8,163.33,0.0,0.0,0.0
2018-01-23 08:00:00,4.6,89.04,4.43,173.33,3.5,4.5,3.5
2018-01-23 09:00:00,5.6,88.8,5.15,180.0,31.5,0.0,31.5
2018-01-23 10:00:00,5.8,88.8,5.65,175.0,79.5,4.5,78.0
2018-01-23 11:00:00,5.77,90.72,4.97,173.33,126.0,15.5,119.5
2018-01-23 12:00:00,6.4,92.68,1.3,200.0,272.5,202.5,182.0
2018-01-23 13:00:00,7.6,88.98,1.2,190.0,307.5,322.0,157.0
2018-01-23 14:00:00,7.07,90.83,1.4,90.0,309.5,340.5,160.0
2018-01-23 15:00:00,8.17,89.07,1.87,256.67,189.0,178.0,125.5
2018-01-23 16:00:00,8.14,92.74,0.6,305.0,184.0,442.0,70.0
2018-01-23 17:00:00,7.23,92.71,2.23,165.0,39.5,55.0,33.5
2018-01-23 18:00:00,6.62,88.84,6.98,287.5,0.5,7.5,0.5
2018-01-23 19:00:00,5.0,79.19,2.6,300.0,0.0,0.0,0.0
2018-01-23 20:00:00,4.45,79.11,3.1,300.0,0.0,0.0,0.0
2018-01-23 21:00:00,3.9,79.02,2.1,270.0,0.0,0.0,0.0
2018-01-23 22:00:00,4.4,76.3,3.6,250.0,0.0,0.0,0.0
2018-01-23 23:00:00,3.85,75.71,3.1,235.0,0.0,0.0,0.0
2018-01-24 00:00:00,3.9,72.01,1.5,180.0,0.0,0.0,0.0
2018-01-24 01:00:00,3.9,69.08,1.5,220.0,0.0,0.0,0.0
2018-01-24 02:00:00,4.15,67.89,3.3,245.0,0.0,0.0,0.0
2018-01-24 03:00:00,2.8,68.13,7.2,300.0,0.0,0.0,0.0
2018-01-24 04:00:00,1.1,70.14,6.7,310.0,0.0,0.0,0.0
2018-01-24 05:00:00,0.93,66.54,8.6,300.0,0.0,0.0,0.0
2018-01-24 06:00:00,0.0,62.44,6.95,295.0,0.0,0.0,0.0
2018-01-24 07:00:00,-1.1,59.56,10.3,290.0,0.0,0.0,0.0
2018-01-24 08:00:00,-1.4,59.49,10.8,290.0,7.5,41.0,6.5
2018-01-24 09:00:00,-2.8,68.65,6.2,300.0,105.5,421.5,41.0
2018-01-24 10:00:00,-2.5,59.31,9.3,300.0,224.5,524.5,79.0
2018-01-24 11:00:00,-2.5,56.5,9.8,290.0,345.0,666.0,85.0
2018-01-24 12:00:00,-2.2,53.84,9.8,310.0,431.0,769.0,83.0
2018-01-24 13:00:00,-2.8,48.67,11.3,300.0,454.5,783.5,86.0
2018-01-24 14:00:00,-2.8,48.67,7.2,290.0,405.0,714.0,90.0
2018-01-24 15:00:00,-3.9,50.61,8.2,300.0,320.0,655.0,79.5
2018-01-24 16:00:00,-4.4,50.48,9.3,290.0,180.0,393.5,78.5
2018-01-24 17:00:00,-4.7,51.8,8.25,290.0,57.5,171.0,37.5
2018-01-24 18:00:00,-5.6,55.93,9.3,300.0,1.0,12.0,1.0
2018-01-24 19:00:00,-6.1,55.3,8.2,300.0,0.0,0.0,0.0
2018-01-24 20:00:00,-6.1,55.3,7.45,295.0,0.0,0.0,0.0
2018-01-24 21:00:00,-6.7,55.66,6.2,290.0,0.0,0.0,0.0
2018-01-24 22:00:00,-7.2,58.12,4.1,320.0,0.0,0.0,0.0
2018-01-24 23:00:00,-7.2,56.58,3.85,310.0,0.0,0.0,0.0
2018-01-25 00:00:00,-7.2,55.03,3.6,300.0,0.0,0.0,0.0
2018-01-25 01:00:00,-7.8,61.24,3.1,280.0,0.0,0.0,0.0
2018-01-25 02:00:00,-7.8,61.24,3.35,280.0,0.0,0.0,0.0
2018-01-25 03:00:00,-7.8,57.98,4.1,290.0,0.0,0.0,0.0
2018-01-25 04:00:00,-8.3,57.86,3.1,300.0,0.0,0.0,0.0
2018-01-25 05:00:00,-8.6,56.23,2.85,300.0,0.0,0.0,0.0
2018-01-25 06:00:00,-8.9,52.12,5.1,300.0,0.0,0.0,0.0
2018-01-25 07:00:00,-10.0,57.44,3.6,300.0,0.0,0.0,0.0
2018-01-25 08:00:00,-10.0,54.64,4.9,295.0,8.0,54.0,6.5
2018-01-25 09:00:00,-8.9,47.03,5.1,300.0,99.0,343.0,45.5
2018-01-25 10:00:00,-7.8,40.36,6.7,320.0,265.0,709.0,58.0
2018-01-25 11:00:00,-7.25,36.71,7.45,320.0,400.0,863.5,61.0
2018-01-25 12:00:00,-5.6,31.82,7.7,310.0,493.0,943.5,63.0
2018-01-25 13:00:00,-5.0,30.23,8.2,320.0,520.0,961.5,64.5
2018-01-25 14:00:00,-4.45,29.54,7.7,300.0,483.5,946.0,63.0
2018-01-25 15:00:00,-3.9,28.86,8.2,280.0,391.5,899.0,58.0
2018-01-25 16:00:00,-4.4,28.72,7.7,290.0,248.5,769.5,50.0
2018-01-25 17:00:00,-5.0,30.27,8.5,285.0,87.5,443.0,32.5
2018-01-25 18:00:00,-6.1,34.83,5.1,300.0,2.0,28.5,2.5
2018-01-25 19:00:00,-6.1,38.62,4.6,290.0,0.0,0.0,0.0
2018-01-25 20:00:00,-6.1,38.62,4.6,290.0,0.0,0.0,0.0
2018-01-25 21:00:00,-6.1,40.84,3.6,300.0,0.0,0.0,0.0
2018-01-25 22:00:00,-6.7,40.67,6.2,310.0,0.0,0.0,0.0
2018-01-25 23:00:00,-7.25,42.71,4.65,310.0,0.0,0.0,0.0
2018-01-26 00:00:00,-7.8,44.75,1.5,360.0,0.0,0.0,0.0
2018-01-26 01:00:00,-9.4,51.51,2.6,290.0,0.0,0.0,0.0
2018-01-26 02:00:00,-9.15,50.4,3.1,290.0,0.0,0.0,0.0
2018-01-26 03:00:00,-9.4,51.51,0.0,314.55,0.0,0.0,0.0
2018-01-26 04:00:00,-11.1,59.91,0.0,303.0,0.0,0.0,0.0
2018-01-26 05:00:00,-11.4,61.57,0.0,75.0,0.0,0.0,0.0
2018-01-26 06:00:00,-12.2,69.95,1.5,60.0,0.0,0.0,0.0
2018-01-26 07:00:00,-12.2,69.95,2.1,180.0,0.0,0.0,0.0
2018-01-26 08:00:00,-11.95,70.0,1.05,180.0,9.0,58.0,7.0
2018-01-26 09:00:00,-7.8,57.98,0.0,230.0,107.0,410.0,42.0
2018-01-26 10:00:00,-6.1,45.22,1.5,180.0,256.0,670.5,60.0
2018-01-26 11:00:00,-5.55,41.19,2.05,180.0,405.0,865.5,61.5
2018-01-26 12:00:00,-3.3,32.17,2.6,180.0,491.5,936.5,61.0
2018-01-26 13:00:00,-1.7,22.88,2.1,190.0,509.0,932.5,63.5
2018-01-26 14:00:00,-1.15,21.3,1.05,190.0,468.5,895.0,66.5
2018-01-26 15:00:00,-0.6,23.16,2.6,104.17,375.5,828.5,64.5
2018-01-26 16:00:00,-0.6,24.27,4.1,170.0,237.0,687.0,56.5
2018-01-26 17:00:00,-0.85,26.95,2.8,150.0,76.0,300.0,37.5
2018-01-26 18:00:00,-1.7,34.45,1.5,120.0,2.5,21.0,2.5
2018-01-26 19:00:00,-2.8,39.9,0.0,66.36,0.0,0.0,0.0
2018-01-26 20:00:00,-2.25,37.18,1.05,160.0,0.0,0.0,0.0
2018-01-26 21:00:00,-1.1,34.62,3.1,170.0,0.0,0.0,0.0
2018-01-26 22:00:00,-0.6,34.76,4.1,170.0,0.0,0.0,0.0
2018-01-26 23:00:00,-0.3,35.65,4.35,170.0,0.0,0.0,0.0
2018-01-27 00:00:00,-0.6,42.36,4.6,170.0,0.0,0.0,0.0
2018-01-27 01:00:00,-1.1,49.12,4.1,170.0,0.0,0.0,0.0
2018-01-27 02:00:00,-1.1,50.23,4.35,170.0,0.0,0.0,0.0
2018-01-27 03:00:00,-1.1,54.11,4.1,180.0,0.0,0.0,0.0
2018-01-27 04:00:00,-1.1,54.11,4.1,170.0,0.0,0.0,0.0
2018-01-27 05:00:00,-1.1,55.32,4.6,170.0,0.0,0.0,0.0
2018-01-27 06:00:00,-1.1,56.53,4.1,170.0,0.0,0.0,0.0
2018-01-27 07:00:00,-1.1,62.2,5.1,170.0,0.0,0.0,0.0
2018-01-27 08:00:00,-0.85,63.91,5.4,170.0,11.0,85.0,8.0
2018-01-27 09:00:00,1.1,63.9,7.2,170.0,105.0,367.0,45.5
2018-01-27 10:00:00,2.2,59.05,7.7,180.0,277.0,746.5,57.0
2018-01-27 11:00:00,3.05,56.84,7.45,180.0,363.0,688.5,89.0
2018-01-27 12:00:00,5.6,48.5,6.7,180.0,397.5,575.5,131.0
2018-01-27 13:00:00,6.7,44.95,6.7,180.0,407.5,537.5,148.5
2018-01-27 14:00:00,7.25,43.32,7.45,175.0,371.5,503.5,143.5
2018-01-27 15:00:00,7.8,41.69,6.7,170.0,294.5,458.0,121.5
2018-01-27 16:00:00,8.3,42.39,5.7,170.0,164.0,248.0,96.5
2018-01-27 17:00:00,8.3,42.39,5.4,170.0,57.5,111.0,43.0
2018-01-27 18:00:00,8.3,42.39,5.7,180.0,2.0,9.0,2.0
2018-01-27 19:00:00,8.3,42.39,7.2,180.0,0.0,0.0,0.0
2018-01-27 20:00:00,8.3,42.39,5.9,180.0,0.0,0.0,0.0
2018-01-27 21:00:00,8.9,44.64,5.1,180.0,0.0,0.0,0.0
2018-01-27 22:00:00,8.9,46.55,6.7,180.0,0.0,0.0,0.0
2018-01-27 23:00:00,8.9,47.74,5.9,180.0,0.0,0.0,0.0
2018-01-28 00:00:00,8.3,55.82,3.1,190.0,0.0,0.0,0.0
2018-01-28 01:00:00,7.2,62.84,0.0,230.0,0.0,0.0,0.0
2018-01-28 02:00:00,7.75,64.12,1.05,250.0,0.0,0.0,0.0
2018-01-28 03:00:00,7.2,73.57,2.6,230.0,0.0,0.0,0.0
2018-01-28 04:00:00,7.2,68.02,2.6,240.0,0.0,0.0,0.0
2018-01-28 05:00:00,7.5,66.65,3.1,235.0,0.0,0.0,0.0
2018-01-28 06:00:00,5.0,75.85,0.0,280.83,0.0,0.0,0.0
2018-01-28 07:00:00,5.6,70.17,3.6,300.0,0.0,0.0,0.0
2018-01-28 08:00:00,5.6,68.68,4.1,300.0,6.5,14.0,6.0
2018-01-28 09:00:00,5.6,67.18,4.1,270.0,60.5,22.5,56.5
2018-01-28 10:00:00,6.1,64.9,3.1,300.0,125.5,61.0,106.0
2018-01-28 11:00:00,6.65,62.53,2.3,310.0,200.5,101.5,160.0
2018-01-28 12:00:00,7.2,60.17,0.0,290.0,274.5,155.5,201.5
2018-01-28 13:00:00,7.8,54.96,0.0,289.17,364.5,369.5,185.0
2018-01-28 14:00:00,8.6,49.06,1.3,30.0,326.0,328.0,176.5
2018-01-28 15:00:00,9.4,41.04,3.6,340.0,261.5,336.5,132.0
2018-01-28 16:00:00,7.2,43.43,5.7,330.0,121.0,73.5,100.0
2018-01-28 17:00:00,6.1,45.95,4.65,325.0,45.0,35.5,41.0
